dataset,rep,method,eval_mode,F1,NMI,ARI,time_rand_sec,time_post_sec,time_total_sec
statisticians_citation,1,Random Projection,relative_to_non_random,0.3704468791059951,0.4025325909868487,0.35051029138143774,,,0.07985912496224046
statisticians_citation,1,Random Sampling (p=0.7),relative_to_non_random,0.3559952940485534,0.3285363518261062,0.2960403752832625,0.001957707921974361,0.13538608397357166,0.1373579999199137
statisticians_citation,1,Random Sampling (p=0.8),relative_to_non_random,0.35370031253134204,0.3322526064013086,0.3017311647802131,0.0019333750242367387,0.08852324890904129,0.09046237508300692
statisticians_citation,2,Random Projection,relative_to_non_random,0.973248701308017,0.9012262312784202,0.9556127169762273,,,0.10733970906585455
statisticians_citation,2,Random Sampling (p=0.7),relative_to_non_random,0.9460728616795873,0.8237544620672993,0.9088211605460962,0.001916249981150031,0.09013429097831249,0.0920552909374237
statisticians_citation,2,Random Sampling (p=0.8),relative_to_non_random,0.34535136998644506,0.3579809686204305,0.3489249544748049,0.002039415994659066,0.15543458401225507,0.1575445830821991
statisticians_citation,3,Random Projection,relative_to_non_random,0.9950379001762402,0.9740832363347529,0.9902047944494328,,,0.10495016700588167
statisticians_citation,3,Random Sampling (p=0.7),relative_to_non_random,0.6279243735575338,0.3712545205053546,0.42351624628751583,0.0017067500157281756,0.16067341703455895,0.16243575001135468
statisticians_citation,3,Random Sampling (p=0.8),relative_to_non_random,0.9642740803464579,0.8859046965627035,0.9444420139344716,0.0021691248985007405,0.1079726250609383,0.11014708306174725
statisticians_citation,4,Random Projection,relative_to_non_random,0.8543069799488933,0.6840565343035657,0.7797654053244516,,,0.09373566694557667
statisticians_citation,4,Random Sampling (p=0.7),relative_to_non_random,0.769266405860031,0.5039295191088152,0.5996139617729656,0.0015862500295042992,0.06929212412796915,0.07088437501806766
statisticians_citation,4,Random Sampling (p=0.8),relative_to_non_random,0.951540553926039,0.8369013856443267,0.9215378691309648,0.0018021250143647194,0.10991179198026657,0.11171862506307662
statisticians_citation,5,Random Projection,relative_to_non_random,0.660582042712131,0.26934954813602313,0.242984721365177,,,0.11371570802293718
statisticians_citation,5,Random Sampling (p=0.7),relative_to_non_random,0.8047471524362018,0.5010677668998436,0.5797545966533307,0.0020323341013863683,0.11514304089359939,0.11718508298508823
statisticians_citation,5,Random Sampling (p=0.8),relative_to_non_random,0.8188963761548759,0.5273823280341893,0.6028031030412471,0.0017726660007610917,0.10380995890591294,0.10559195908717811
statisticians_citation,6,Random Projection,relative_to_non_random,0.9857171000788023,0.9429121385964198,0.9713248695025717,,,0.12339887500274926
statisticians_citation,6,Random Sampling (p=0.7),relative_to_non_random,0.9227127104117674,0.7842271496758709,0.8675882327506699,0.0017362500075250864,0.09376904100645334,0.09551258303690702
statisticians_citation,6,Random Sampling (p=0.8),relative_to_non_random,0.9607599636509915,0.8665673367369298,0.936964966900857,0.002122333040460944,0.0951868339907378,0.09738320799078792
statisticians_citation,7,Random Projection,relative_to_non_random,0.97408863776369,0.903499966264234,0.9569774244393228,,,0.11535425006877631
statisticians_citation,7,Random Sampling (p=0.7),relative_to_non_random,0.3841290556246589,0.2660562554329116,0.20246053539629552,0.001990291988477111,0.13382208300754428,0.13582066702656448
statisticians_citation,7,Random Sampling (p=0.8),relative_to_non_random,0.9224177721560012,0.7820144538055002,0.8687508182519863,0.002031874959357083,0.10132541705388576,0.10336379101499915
statisticians_citation,8,Random Projection,relative_to_non_random,0.9893937799165918,0.9613511225371838,0.9837555722951918,,,0.09596583398524672
statisticians_citation,8,Random Sampling (p=0.7),relative_to_non_random,0.9438648838793108,0.8230792309547517,0.9065398555999024,0.0018870830535888672,0.15304949996061623,0.15500374999828637
statisticians_citation,8,Random Sampling (p=0.8),relative_to_non_random,0.9411013346326178,0.8210756361175917,0.9031759048532251,0.0016274170484393835,0.13134083291515708,0.1329747090348974
statisticians_citation,9,Random Projection,relative_to_non_random,0.8016431387435251,0.5849850860511956,0.6482024891533958,,,0.1253966250224039
statisticians_citation,9,Random Sampling (p=0.7),relative_to_non_random,0.7607157381863932,0.5140915768912826,0.5890792111332648,0.0018352909246459603,0.09011224994901568,0.09204783302266151
statisticians_citation,9,Random Sampling (p=0.8),relative_to_non_random,0.5405220641730012,0.5038783848847889,0.6604761180298694,0.0013236659578979015,0.09639191697351635,0.0977243750821799
statisticians_citation,10,Random Projection,relative_to_non_random,0.8613748299562675,0.6189466092994848,0.7009537672847134,,,0.11056749999988824
statisticians_citation,10,Random Sampling (p=0.7),relative_to_non_random,0.8330549404989703,0.5589394860182361,0.6755754375665175,0.0017623750027269125,0.08719212480355054,0.08896041696425527
statisticians_citation,10,Random Sampling (p=0.8),relative_to_non_random,0.8562677912204513,0.6171765339126685,0.7085777660094976,0.0024744579568505287,0.08271816605702043,0.08519987505860627
statisticians_citation,11,Random Projection,relative_to_non_random,0.9549592760594391,0.8651905177856527,0.9142312120667788,,,0.08976987493224442
statisticians_citation,11,Random Sampling (p=0.7),relative_to_non_random,0.9547527769330668,0.8512205579318519,0.9290858278814184,0.0016254580114036798,0.11099529103375971,0.11266270908527076
statisticians_citation,11,Random Sampling (p=0.8),relative_to_non_random,0.948842631376919,0.8366578751736468,0.9127965669480083,0.0017679160227999091,0.07806145888753235,0.07983549998607486
statisticians_citation,12,Random Projection,relative_to_non_random,0.9487176922737649,0.8418547012119499,0.9120120255997991,,,0.10356470907572657
statisticians_citation,12,Random Sampling (p=0.7),relative_to_non_random,0.9332883410113708,0.7970342192578054,0.8923679780149009,0.0018982919864356518,0.08427924895659089,0.08619154104962945
statisticians_citation,12,Random Sampling (p=0.8),relative_to_non_random,0.9504493336298965,0.8453020505184617,0.9174884298673359,0.00135087501257658,0.09289125096984208,0.09431949991267174
statisticians_citation,13,Random Projection,relative_to_non_random,0.9489526053940822,0.8528421277168682,0.9189974996026153,,,0.09998950001318008
statisticians_citation,13,Random Sampling (p=0.7),relative_to_non_random,0.9112654293039143,0.7407762333752419,0.8605028529751128,0.0018894999520853162,0.09571487503126264,0.09761050005909055
statisticians_citation,13,Random Sampling (p=0.8),relative_to_non_random,0.9310170474058145,0.7942553000699376,0.8806501079715423,0.0020075830398127437,0.08877841697540134,0.09079379099421203
statisticians_citation,14,Random Projection,relative_to_non_random,0.9614498404820986,0.8822835909092933,0.927808481551186,,,0.08593145804479718
statisticians_citation,14,Random Sampling (p=0.7),relative_to_non_random,0.9008389295016549,0.7190661888164227,0.8344810850613957,0.0013204999268054962,0.11086225102189928,0.11219058290589601
statisticians_citation,14,Random Sampling (p=0.8),relative_to_non_random,0.9198870804740976,0.7804378756064206,0.8688102721597519,0.0022282920544967055,0.08634733408689499,0.08865058294031769
statisticians_citation,15,Random Projection,relative_to_non_random,0.9018695141814157,0.7239556387284468,0.7946398702939602,,,0.09052975010126829
statisticians_citation,15,Random Sampling (p=0.7),relative_to_non_random,0.9365751109938732,0.7929084342702863,0.8905140673890912,0.0021395409712567925,0.12331950000952929,0.12551874993368983
statisticians_citation,15,Random Sampling (p=0.8),relative_to_non_random,0.9353225556173919,0.7923800136248879,0.8923097945169552,0.0013180830283090472,0.08962325006723404,0.09094716690015048
statisticians_citation,16,Random Projection,relative_to_non_random,0.5863434673950031,0.6350123507232912,0.7619880035323349,,,0.08710112504195422
statisticians_citation,16,Random Sampling (p=0.7),relative_to_non_random,0.324046620920084,0.26727487613575435,0.2530963962219254,0.0013652080669999123,0.1161765829892829,0.11754912498872727
statisticians_citation,16,Random Sampling (p=0.8),relative_to_non_random,0.35766034822874065,0.34841210866650235,0.31708245079866915,0.001442458014935255,0.09094295790418983,0.09241562499664724
statisticians_citation,17,Random Projection,relative_to_non_random,0.9821480399952839,0.9404056336010931,0.9743628807538844,,,0.09561516693793237
statisticians_citation,17,Random Sampling (p=0.7),relative_to_non_random,0.6432357272669172,0.3281005267408017,0.32748081686360203,0.002005334012210369,0.09629945806227624,0.09831404103897512
statisticians_citation,17,Random Sampling (p=0.8),relative_to_non_random,0.947068782871273,0.8325948803138644,0.9121262202620162,0.001288166968151927,0.09205629210919142,0.09334970905911177
statisticians_citation,18,Random Projection,relative_to_non_random,0.9912269521222942,0.9616657727861933,0.985413119380294,,,0.09233629202935845
statisticians_citation,18,Random Sampling (p=0.7),relative_to_non_random,0.8018437352183975,0.5647773589022864,0.6731544038247382,0.001857082941569388,0.12378329213242978,0.1256483750184998
statisticians_citation,18,Random Sampling (p=0.8),relative_to_non_random,0.9557481138456202,0.8659932703579946,0.927779033548349,0.0016549999127164483,0.10978641698602587,0.11144729203078896
statisticians_citation,19,Random Projection,relative_to_non_random,0.34243671280708315,0.3743335748766769,0.3529038158209698,,,0.06407170800957829
statisticians_citation,19,Random Sampling (p=0.7),relative_to_non_random,0.942911278626688,0.8151798656519046,0.9081493443558554,0.0012282499810680747,0.0854133750544861,0.08664904197212309
statisticians_citation,19,Random Sampling (p=0.8),relative_to_non_random,0.9305161738716556,0.798949357156981,0.8868587054037653,0.0017513749189674854,0.10500520805362612,0.10676366707775742
statisticians_citation,20,Random Projection,relative_to_non_random,0.9376826863036859,0.8211034181139731,0.8895465154994311,,,0.08221470902208239
statisticians_citation,20,Random Sampling (p=0.7),relative_to_non_random,0.9335714042327456,0.7908136456158904,0.8896088409609568,0.0020019999938085675,0.08807100006379187,0.0901364580495283
statisticians_citation,20,Random Sampling (p=0.8),relative_to_non_random,0.33882258869886867,0.404990401129099,0.412796741724801,0.0015615839511156082,0.0884712910046801,0.09007066709455103
